id,name,category,latitude,longitude,pincode,district
node/353064229,குற்றாலம் - കുറ്റാലം,Bus Stations,8.9333098,77.2738226,627802,Tirunelveli
node/353065113,செங்கோட்டை பஸ் ஸ்டாண்ட்,Bus Stations,8.9768317,77.2498908,627807,Tirunelveli
node/353073508,Atomic Energy Central School - I,Schools,12.496465,80.1597172,603102,Kanchipuram
node/353073522,கல்பக்கம் மசூதி,Mosques,12.5007312,80.1597172,603102,Kanchipuram
node/353075027,Kendriya Vidyalaya I,Schools,12.4985712,80.15992,603102,Kanchipuram
node/353218896,Stop,Bus Stations,9.9874828,77.2040628,625530,Theni
node/353422005,Anayirankai dam view,Tourist Attractions,10.0104325,77.201459,625528,Theni
node/353978506,மகாபலிபுரம்,Bus Stations,12.6174735,80.1938815,603104,Kanchipuram
node/353978517,Ramanuja Mandapam,Tourist Attractions,12.6165678,80.1918429,603104,Kanchipuram
node/353978523,Arjuna's Penance,Tourist Attractions,12.6179087,80.1926969,603104,Kanchipuram
node/353978532,Varaha Mandapam / Cave,Tourist Attractions,12.6180857,80.1922234,603104,Kanchipuram
node/353978541,Mahishamadhini Cave,Tourist Attractions,12.6152265,80.1915388,603104,Kanchipuram
node/354835103,RVS College of Engineering and Technology Bus Stop,Colleges,11.0219281,77.1029363,641050,Coimbatore
node/354835105,Kendriya Vidhyalaya School,Schools,11.0254394,77.1609298,641402,Coimbatore
node/354836048,Maharani College,Colleges,10.7625655,77.5157126,624616,Dindigul
node/354836052,Sindhu Matriculation Higher Secondary School,Schools,10.7471261,77.5182993,624616,Dindigul
node/354836514,Annafathima Matriculation Higher Secondary School,Schools,10.6693649,77.5446029,624613,Dindigul
node/354952646,Sheravarayan Koil,Temples,11.8149803,78.2180132,636602,Salem
node/354952659,Cave,Tourist Attractions,11.8143585,78.2160167,636602,Salem
node/354952665,Yercaud Bus Stand,Bus Stations,11.7767655,78.2091269,636351,Salem
node/354952671,Manjakuttai view point,Tourist Attractions,11.8068366,78.234884,636351,Salem
node/354952675,Salem view,Tourist Attractions,11.7637309,78.2063344,636351,Salem
node/354952678,Valley View,Tourist Attractions,11.8918799,78.2382604,636602,Salem
node/355515110,Park Sheraton Residency,Residential Complexes,13.0294193,80.2495759,600028,Chennai
node/355549777,Governers Bodyguard Mosque,Mosques,13.0735626,80.2750527,600004,Chennai
node/355550113,Egmore Station,Bus Stations,13.0775116,80.2618805,600008,Chennai
node/356274121,Ice House stop,Bus Stations,13.049045,80.2804835,600005,Chennai
node/356277093,LIC,Bus Stations,13.0665178,80.2687218,600002,Chennai
node/356616063,Mulluvadi Gate,Bus Stations,11.6604308,78.1577051,636004,Salem
node/357233537,Kannagi Statue,Bus Stations,13.0563899,80.2817387,600005,Chennai
node/357695912,Thailanur,Bus Stations,11.6926441,78.2329072,636007,Salem
node/357704200,Veemanoor,Bus Stations,11.685972,78.2210646,636007,Salem
node/358151936,St. Antony's Church,Churches,12.5075633,80.1603738,603102,Kanchipuram
node/358152188,Senior Hostel,Residential Complexes,12.5175419,80.1582223,603102,Kanchipuram
node/358271181,Pillaiyar Temple,Temples,12.50606,80.1557409,603102,Kanchipuram
node/358271222,NESCO Park,Parks,12.505269,80.1564467,603102,Kanchipuram
node/358800211,Dharmapuri,Railway Stations,12.1258613,78.154221,636704,Dharmapuri
node/359120280,Erumaivettipalayam Bus Stand,Bus Stations,13.2424549,80.120113,601203,Tiruvallur
node/360562773,Puzhuthivakkam Bus Stand,Bus Stations,12.9739799,80.2029314,600091,Kanchipuram
node/360807295,Taj Hotel,Bus Stations,13.0594687,80.2480638,600040,Chennai
node/361001926,Majestic Apartments,Residential Complexes,13.0494945,80.1998165,600084,Chennai
node/362227770,MRC Nagar,Bus Stations,13.0207736,80.2699092,600028,Chennai
node/364873652,Navaratna Gardens,Residential Complexes,13.0230861,80.201086,600084,Chennai
node/364997861,Central Institute of Petrochemicals Engineering and Technology,Colleges,13.0141314,80.2052179,600088,Kanchipuram
node/365954022,Nandambakkam Ramar Temple,Temples,13.0172974,80.1914934,600125,Kanchipuram
node/365957307,Nandambakkam,Bus Stations,13.0166571,80.1892332,600125,Kanchipuram
node/365983844,Wipro CDC3,Offices,13.0144099,80.2203957,600035,Chennai
node/365983846,iGATE,Offices,13.0137159,80.2204402,600035,Chennai
node/365983847,Wipro CDC1,Offices,13.0126016,80.2204721,600035,Chennai
node/365983874,Saidapet Court,Bus Stations,13.013981,80.2265266,600035,Chennai
node/366488527,Akshaya Shanthi,Offices,13.0671507,80.2712598,600002,Chennai
node/366795457,காமராஜ் நினைவு வீடு,Museums,13.0474637,80.2395455,600025,Chennai
node/366848592,Alsa Mall Shopping Complex,Malls,13.0686635,80.2572129,600008,Chennai
node/366855005,DPI,Bus Stations,13.0672505,80.253857,600040,Chennai
node/366857802,Regional Meteorological Centre - IMD Chennai,Offices,13.0685381,80.2470849,600031,Chennai
node/367460634,Hosur,Railway Stations,12.7183361,77.8229481,635126,Krishnagiri
node/367462102,Rayakkottai,Railway Stations,12.5145014,78.027275,635207,Krishnagiri
node/367556529,Pugalur,Railway Stations,11.0514132,77.9916143,639117,Karur
node/367556637,Karur Junction,Railway Stations,10.9658076,78.0849562,639007,Karur
node/367612325,Palayam.I,Railway Stations,10.7188161,78.1292088,624620,Dindigul
node/367666445,Omalur Junction,Railway Stations,11.7382934,78.0449299,636304,Salem
node/367789334,Metro Water Office,Metro Stations,13.022282,80.2047029,600084,Chennai
node/368390910,Muttukaadu,Bus Stations,12.8238617,80.2401637,603112,Kanchipuram
node/368480395,AG Church,Churches,11.4124507,76.6927746,643007,Nilgiris
node/369632221,Infant Jesus Shrine,Churches,13.0151562,80.2113106,600088,Kanchipuram
node/369642135,Temple,Temples,13.0255652,80.2009643,600084,Chennai
node/369642158,Adhi Arunachaleshwar Temple,Temples,13.025791,80.2052816,600084,Chennai
node/369875745,Holy Trinity Church,Churches,13.0815474,80.2598139,600007,Chennai
node/370142855,RTO Office KK Nagar,Offices,13.0322794,80.2091556,600084,Chennai
node/370280434,Dam,Tourist Attractions,13.4904624,79.8371586,602026,Tiruvallur
node/370284699,Shrine,Temples,13.4935745,79.8353052,602026,Tiruvallur
node/370495399,Juma Masjid,Mosques,13.0090194,80.1958651,600088,Kanchipuram
node/370521473,Pillayar Koil,Temples,13.0446426,80.1977369,600084,Chennai
node/370875072,Rasipuram,Bus Stations,11.4615786,78.1852495,637408,Namakkal
node/370969649,காட்டுப்பாக்கம்,Bus Stations,13.0408567,80.1280794,600095,Tiruvallur
node/370969655,அய்யப்பன்தாங்கல்,Bus Stations,13.0381632,80.135238,600087,Tiruvallur
node/370969659,Ayyapanthangal,Bus Stations,13.0377933,80.1349425,600087,Tiruvallur
node/370969664,போரூர்,Bus Stations,13.0354754,80.1542326,600087,Tiruvallur
node/370969671,Porur Flyover,Bus Stations,13.0349841,80.1551858,600087,Tiruvallur
node/370969697,Mugalivakkam,Bus Stations,13.0294745,80.168324,600087,Tiruvallur
node/370969700,Moon lite,Bus Stations,13.0249393,80.1768338,600125,Kanchipuram
node/371433196,OBC,Churches,11.4139162,76.6909253,643007,Nilgiris
node/371433361,Kandal Mariamman Temple,Temples,11.4117839,76.6879635,643007,Nilgiris
node/371433368,Mosque,Mosques,11.4118798,76.6854946,643007,Nilgiris
node/371720100,Thalankuppam,Bus Stations,13.2249322,80.3279081,600120,Tiruvallur
node/371722032,Thalankuppam Abandoned Pier,Tourist Attractions,13.2341687,80.3319749,600120,Tiruvallur
node/373077167,Ennore MTC Terminus,Bus Stations,13.214722,80.320837,600120,Tiruvallur
node/373110800,TELC,Churches,11.4072533,76.6970967,643215,Nilgiris
node/373156197,Jayanagar Bus Stop,Bus Stations,12.8901528,80.1844457,600119,Kanchipuram
node/378180886,New Era School,Schools,11.4155795,76.7038858,643215,Nilgiris
node/378183800,Hanuman Temple,Temples,11.4266374,76.7053556,643007,Nilgiris
node/378688565,Woodlands,Bus Stations,13.0513415,80.2516342,600025,Chennai
node/378691589,Institute of Chartered Accountants of India,Offices,13.056195,80.2492361,600025,Chennai
node/378691595,Austria,Offices,13.0588864,80.2483643,600040,Chennai
node/384486247,Purasawalkam,Bus Stations,13.0799588,80.2547872,600008,Chennai
node/384723341,Poonamallee,Bus Stations,13.0508703,80.0947946,600117,Kanchipuram
node/384727116,Mosque,Mosques,13.0500445,80.0989659,600117,Kanchipuram
node/384728847,CSI Wesley Church,Churches,13.0501114,80.1034119,600117,Kanchipuram
node/384730951,St Marys Church,Churches,13.0503706,80.1074288,600117,Kanchipuram
node/386002510,ELCOT,IT Parks,13.0297726,80.2363781,600035,Chennai
node/386002550,Russia,Offices,13.0321643,80.2462621,600035,Chennai
node/388470146,APS College Somanahalli,Colleges,12.7857013,77.502223,635118,Krishnagiri
node/389007198,Jains Antariksha,Residential Complexes,13.047776,80.2195109,600024,Chennai
node/389021544,Bajaj Apartments,Residential Complexes,13.0277093,80.242885,600035,Chennai
node/389531981,Old Bus Stand,Bus Stations,10.7869544,79.1376046,613004,Thanjavur
node/389877120,Ayyapan Koil,Temples,13.0394173,80.1967802,600084,Chennai
node/389964614,KK Nagar West MTC Terminus,Bus Stations,13.0441595,80.1933034,600084,Chennai
node/391823865,Kathipara,Bus Stations,13.0073565,80.2018029,600088,Kanchipuram
node/391823888,Butt Road,Bus Stations,13.0073386,80.1969623,600088,Kanchipuram
node/391871202,Karpaga Vinayakar Koil,Temples,12.9968705,80.1994604,600088,Kanchipuram
node/391871203,Vembuli Amman Koil,Temples,13.0057368,80.2061681,600088,Kanchipuram
node/392233687,Govt. Polytechnic college,Colleges,11.4211768,76.6768364,643237,Nilgiris
node/393765044,Law College,Colleges,13.0875965,80.2852522,600001,Chennai
node/393765046,உயர் நீதிமன்றம்,Bus Stations,13.0885188,80.2881787,600001,Chennai
node/393869299,Cliff School,Schools,11.40905,76.6921253,643007,Nilgiris
node/393869300,St. Joseph's School,Schools,11.4095823,76.6943961,643007,Nilgiris
node/393869370,Cliff School annexe,Schools,11.4079645,76.6881783,643007,Nilgiris
node/393869450,Arbetoreum,Parks,11.4002987,76.6932147,643215,Nilgiris
node/393869472,Deer Park,Tourist Attractions,11.4031401,76.6898215,643215,Nilgiris
node/394653914,Shri Rathina Ganapathi Temple,Temples,13.0274468,80.2096141,600033,Chennai
node/398990396,Tigers Rock,Tourist Attractions,11.5180699,76.653024,643223,Nilgiris
node/398994100,Tiger Reservat,Tourist Attractions,11.5667417,76.6114879,643223,Nilgiris
node/401695312,Kannagi Nagar MTCTerminus,Bus Stations,12.9256543,80.2383079,600100,Kanchipuram
node/401769770,NGO Colony Bus Terminus,Bus Stations,12.9947894,80.2068161,600088,Kanchipuram
node/401769773,NGO Colony,Bus Stations,12.9947061,80.206537,600088,Kanchipuram
node/401880712,Koyambedu Market,Bus Stations,13.0692689,80.2006237,600106,Chennai
node/401880999,CMBT,Bus Stations,13.068119,80.2049305,600106,Chennai
node/402290805,Thiruverkadu MTC Bus Terminus,Bus Stations,13.0695846,80.1240223,600095,Tiruvallur
node/402292542,Puzhithivakkam,Bus Stations,12.9738315,80.2033552,600091,Kanchipuram
node/402298612,Semmanchery MTC Terminus,Bus Stations,12.874697,80.2097654,600119,Kanchipuram
node/402656745,Elango Nagar MTC Terminus,Bus Stations,13.0906021,80.1854736,600098,Tiruvallur
node/402750050,Parvathi Nagar MTC Terminus,Bus Stations,13.1457511,80.250441,600051,Tiruvallur
node/402947915,Chettinad Enclave,Residential Complexes,12.9416614,80.2019673,600100,Kanchipuram
node/403338441,Dolphin Sports Academy,Schools,13.1207166,80.1415311,600098,Tiruvallur
node/407981751,Luz Corner,Bus Stations,13.0368855,80.2670356,600086,Chennai
node/410613113,Mandaveli,Bus Stations,13.0264512,80.2641778,600028,Chennai
node/410614381,RK Mutt Road Mylapore Tank,Bus Stations,13.0338433,80.2678513,600028,Chennai
node/410614397,Mylapore Tank,Bus Stations,13.0337179,80.2679245,600028,Chennai
node/410623178,Brodie Castle,Tourist Attractions,13.0158394,80.2628474,600028,Chennai
node/410699145,Kottur Gardens,Residential Complexes,13.0206311,80.2441277,600085,Chennai
node/410706348,Kottur Manor,Residential Complexes,13.0215091,80.2469945,600085,Chennai
node/410706615,Kottur Villa,Residential Complexes,13.0201377,80.2472348,600085,Chennai
node/410718772,Birla Planetarium,Tourist Attractions,13.0119591,80.2440161,600085,Chennai
node/411316688,Virugambakkam,Bus Stations,13.0490005,80.1923804,600084,Chennai
node/411318013,Balaji Apt,Residential Complexes,13.0481292,80.1960279,600084,Chennai
node/412728360,Vivekananda College,Colleges,13.0397952,80.2635513,600086,Chennai
node/413395250,School for the deaf,Schools,11.41603,76.7100466,643215,Nilgiris
node/414712723,Royapettah Hospital,Bus Stations,13.0546862,80.2641983,600014,Chennai
node/415412674,Nandalala Institute,Colleges,13.0332732,80.2634741,600028,Chennai
node/415650790,Mylapore Telephone Exchange,Offices,13.0376821,80.2635487,600086,Chennai
node/415865972,Shirdi Sai Baba Temple,Temples,12.9271892,80.2554424,600096,Kanchipuram
node/415866031,Food Village,Residential Complexes,12.9278334,80.2521808,600096,Kanchipuram
node/415884492,SRM University,Universities,12.8270288,80.0416894,600126,Kanchipuram
node/415913904,Chetpet,Bus Stations,13.0704837,80.2421189,600031,Chennai
node/416015486,Arulmigu Karaneeswarar Temple,Temples,13.0247641,80.2233811,600033,Chennai
node/416412294,Luz Corner,Bus Stations,13.0375277,80.2677619,600014,Chennai
node/417750654,Besant Nagar,Bus Stations,12.9960874,80.2676685,600020,Chennai
node/417751248,Varasiddhi Vinayakar Koil,Temples,13.0004947,80.2673166,600020,Chennai
node/417766804,Ramaniyam Towers,Residential Complexes,13.0176791,80.2626581,600028,Chennai
node/417776186,Olcott Memorial HSS,Schools,13.0034528,80.2677285,600020,Chennai
node/418116038,Mandaveli Post Office,Bus Stations,13.0293213,80.2661449,600028,Chennai
node/418116039,Devanathan Street,Bus Stations,13.0288278,80.2638491,600028,Chennai
node/418116043,Narada Gana Sabha,Bus Stations,13.0414805,80.2586885,600086,Chennai
node/431201162,Parassala,Railway Stations,8.3397236,77.165665,629163,Kanyakumari
node/431216038,Kuzhiturai West,Railway Stations,8.323969,77.2087877,629163,Kanyakumari
node/432468191,DCOE Office,Colleges,12.9489729,80.1397503,600074,Kanchipuram
node/432468195,Lecture Hall Complex,Colleges,12.9481562,80.1397886,600074,Kanchipuram
node/432468200,Mechatronics,Colleges,12.9491126,80.1409786,600074,Kanchipuram
node/432468226,AU-KBC Research Centre,Offices,12.9479808,80.1410933,600074,Kanchipuram
node/432468246,RLHC (Rajam Lecture Hall Complex),Colleges,12.9484691,80.1398525,600074,Kanchipuram
node/442131985,Tambaram Railway Station,Bus Stations,12.9254158,80.1169355,600097,Kanchipuram
node/442132009,Tambaram Bus Stand,Bus Stations,12.927719,80.1187421,600097,Kanchipuram
node/442538699,Madipakkam Bus Stand,Metro Stations,12.9628608,80.1982835,600091,Kanchipuram
node/454190280,Pennalur EB,Bus Stations,12.9845117,79.9750416,602117,Kanchipuram
node/454193658,Research and Deevelopment,Colleges,12.9888607,79.9711278,602117,Kanchipuram
node/454195125,Computer Science,Colleges,12.9874229,79.9730427,602117,Kanchipuram
node/454195129,Mechanical,Colleges,12.9877986,79.9727414,602117,Kanchipuram
node/454195516,Applied Science,Colleges,12.9871211,79.9726813,602117,Kanchipuram
node/454195584,Electronics,Colleges,12.9874306,79.9723723,602117,Kanchipuram
node/454195601,Chemical,Colleges,12.9878153,79.9722092,602117,Kanchipuram
node/454195953,MCA,Colleges,12.9872298,79.9725783,602117,Kanchipuram
node/454196431,SVCE Temple,Temples,12.9872633,79.9719689,602117,Kanchipuram
node/454196897,Administration,Colleges,12.9869873,79.9720461,602117,Kanchipuram
node/454201394,Marine,Colleges,12.9877902,79.9714711,602117,Kanchipuram
node/454201440,Biotechnology,Colleges,12.9873176,79.9714898,602117,Kanchipuram
node/454205428,Information Technology,Colleges,12.9870716,79.973147,602117,Kanchipuram
node/454207145,CRB3,Colleges,12.9880407,79.9727033,602117,Kanchipuram
node/454207263,CRB1,Colleges,12.986636,79.972398,602117,Kanchipuram
node/454207328,CRB2,Colleges,12.9868033,79.9725869,602117,Kanchipuram
node/458832040,Chatram Bus Stand,Bus Stations,10.8311934,78.6930387,620012,Tiruchirappalli
node/459641978,LaClarence Matriculation Higher Secondary Schoolt,Schools,13.0542712,80.2036334,600084,Chennai
node/459652832,Thai Sathia School,Schools,13.0438348,80.1981602,600084,Chennai
node/460435829,Spice garden,Museums,9.6158325,77.1552241,625518,Theni
node/469106564,Nelvoy village,Residential Complexes,12.6190538,79.8284381,603107,Kanchipuram
node/469108935,Shri Andal Alagar college of Engineering,Colleges,12.6332263,79.9274322,600127,Kanchipuram
node/469116624,Pepsi boteling plant,Tourist Attractions,12.6327372,79.9306867,600127,Kanchipuram
node/472267694,Central Studios,Bus Stations,10.9974486,77.0105115,641005,Coimbatore
node/472267851,Sivananda Colony,Bus Stations,11.0240369,76.9590611,641012,Coimbatore
node/472269723,Doddabetta Viewpoint,Tourist Attractions,11.4000723,76.7351621,643243,Nilgiris
node/472269727,CTC Depot,Bus Stations,11.2882102,76.9423514,642110,Coimbatore
node/472593951,Azad Nagar Mosque,Mosques,13.0682858,80.2177595,600029,Chennai
node/472813882,Shiva Vishnu Temple,Temples,13.0011706,80.2596654,600020,Chennai
node/473396856,Starlight Abacus School,Schools,13.0074771,80.2613841,600020,Chennai
node/512100060,Hoodi Circle Bus Stop,Bus Stations,12.9923439,77.7162959,635103,Krishnagiri
node/512429158,Thiruranga Cross,Bus Stations,12.8959525,77.8286161,635103,Krishnagiri
node/512499722,Ondimane,Bus Stations,12.9022348,77.8024328,635103,Krishnagiri
node/514161424,Temple,Temples,12.9931471,77.7165617,635103,Krishnagiri
node/514307734,Gopalan International Schoool,Schools,12.9853135,77.7183757,635103,Krishnagiri
node/515659862,Hoodi Mosque,Mosques,12.9918006,77.716493,635103,Krishnagiri
node/518624061,Hoodi High School,Schools,12.9934221,77.7167666,635103,Krishnagiri
node/518961467,Gandhi Ninaivu Arungatchiyagam,Museums,9.9298787,78.1386083,625015,Madurai
